X,Y
8107.0,48.3355008
8119.0,48.5043552
8131.0,48.6738432
8143.0,48.8439648
8155.0,49.01472
8167.0,49.1861088
8179.0,49.3581312
8191.0,49.5307872
8203.0,49.7040768
8215.0,49.878
8227.0,50.0525568
8239.0,50.2277472
8251.0,50.4035712
8263.0,50.5800288
8275.0,50.75712
8287.0,50.9348448
8299.0,51.1132032
8311.0,51.2921952
8323.0,51.4718208
8335.0,51.65208
8347.0,51.8329728
8359.0,52.0144992
8371.0,52.1966592
8383.0,52.3794528
8395.0,52.56288
8407.0,52.7469408
8419.0,52.9316352
8431.0,53.1169632
8443.0,53.3029248
8455.0,53.48952
8467.0,53.6767488
8479.0,53.8646112
8491.0,54.0531072
8503.0,54.2422368
8515.0,54.432
8527.0,54.6223968
8539.0,54.8134272
8551.0,55.0050912
8563.0,55.1973888
8575.0,55.39032
8587.0,55.5838848
8599.0,55.7780832
8611.0,55.9729152
8623.0,56.1683808
8635.0,56.36448
8647.0,56.5612128
8659.0,56.7585792
8671.0,56.9565792
8683.0,57.1552128
8695.0,57.35448
8707.0,57.5543808
8719.0,57.7549152
8731.0,57.9560832
8743.0,58.1578848
8755.0,58.36032
8767.0,58.5633888
8779.0,58.7670912
8791.0,58.9714272
8803.0,59.1763968
8815.0,59.382
8827.0,59.5882368
8839.0,59.7951072
8851.0,60.0026112
8863.0,60.2107488
8875.0,60.41952
8887.0,60.6289248
8899.0,60.8389632
8911.0,61.0496352
8923.0,61.2609408
8935.0,61.47288
8947.0,61.6854528
8959.0,61.8986592
8971.0,62.1124992
8983.0,62.3269728
8995.0,62.54208
9007.0,62.7578208
9019.0,62.9741952
9031.0,63.1912032
9043.0,63.4088448
9055.0,63.62712
9067.0,63.8460288
9079.0,64.0655712
9091.0,64.2857472
9103.0,64.5065568
9115.0,64.728
9127.0,64.9500768
9139.0,65.1727872
9151.0,65.3961312
9163.0,65.6201088
9175.0,65.84472
9187.0,66.0699648
9199.0,66.2958432
9211.0,66.5223552
9223.0,66.7495008
9235.0,66.97728
9247.0,67.2056928
9259.0,67.4347392
9271.0,67.6644192
9283.0,67.8947328
9295.0,68.12568
9307.0,68.3572608
9319.0,68.5894752
9331.0,68.8223232
9343.0,69.0558048
9355.0,69.28992
9367.0,69.5246688
9379.0,69.7600512
9391.0,69.9960672
9403.0,70.2327168
9415.0,70.47
9427.0,70.7079168
9439.0,70.9464672
9451.0,71.1856512
9463.0,71.4254688
9475.0,71.66592
9487.0,71.9070048
9499.0,72.1487232
9511.0,72.3910752
9523.0,72.6340608
9535.0,72.87768
9547.0,73.1219328
9559.0,73.3668192
9571.0,73.6123392
9583.0,73.8584928
9595.0,74.10528
9607.0,74.3527008
9619.0,74.6007552
9631.0,74.8494432
9643.0,75.0987648
9655.0,75.34872
9667.0,75.5993088
9679.0,75.8505312
9691.0,76.1023872
9703.0,76.3548768
9715.0,76.608
9727.0,76.8617568
9739.0,77.1161472
9751.0,77.3711712
9763.0,77.6268288
9775.0,77.88312
9787.0,78.1400448
9799.0,78.3976032
9811.0,78.6557952
9823.0,78.9146208
9835.0,79.17408
9847.0,79.4341728
9859.0,79.6948992
9871.0,79.9562592
9883.0,80.2182528
9895.0,80.48088
9907.0,80.7441408
9919.0,81.008088
9931.0,81.273408
9943.0,81.540312
9955.0,81.8088
9967.0,82.078872
9979.0,82.350528
9991.0,82.623768
10003.0,82.898592
10015.0,83.175
10027.0,83.452992
10039.0,83.732568
10051.0,84.013728
10063.0,84.296472
10075.0,84.5808
10087.0,84.866712
10099.0,85.154208
10111.0,85.443288
10123.0,85.733952
10135.0,86.0262
10147.0,86.320032
10159.0,86.615448
10171.0,86.912448
10183.0,87.211032
10195.0,87.5112
10207.0,87.812952
10219.0,88.116288
10231.0,88.421208
10243.0,88.727712
10255.0,89.0358
10267.0,89.345472
10279.0,89.656728
10291.0,89.969568
10303.0,90.283992
10315.0,90.6
10327.0,90.917592
10339.0,91.236768
10351.0,91.557528
10363.0,91.879872
10375.0,92.2038
10387.0,92.529312
10399.0,92.856408
10411.0,93.185088
10423.0,93.515352
10435.0,93.8472
10447.0,94.180632
10459.0,94.515648
10471.0,94.852248
10483.0,95.190432
10495.0,95.5302
10507.0,95.871552
10519.0,96.214488
10531.0,96.559008
10543.0,96.905112
10555.0,97.2528
10567.0,97.602072
10579.0,97.952928
10591.0,98.305368
10603.0,98.659392
10615.0,99.015
10627.0,99.372192
10639.0,99.730968
10651.0,100.091328
10663.0,100.453272
10675.0,100.8168
10687.0,101.181912
10699.0,101.548608
10711.0,101.916888
10723.0,102.286752
10735.0,102.6582
10747.0,103.031232
10759.0,103.405848
10771.0,103.782048
10783.0,104.159832
10795.0,104.5392
10807.0,104.920152
10819.0,105.302688
10831.0,105.686808
10843.0,106.072512
10855.0,106.4598
10867.0,106.848672
10879.0,107.239128
10891.0,107.631168
10903.0,108.024792
10915.0,108.42
10927.0,108.816792
10939.0,109.215168
10951.0,109.615128
10963.0,110.016672
10975.0,110.4198
10987.0,110.824512
10999.0,111.230808
11011.0,111.638688
11023.0,112.048152
11035.0,112.4592
11047.0,112.871832
11059.0,113.286048
11071.0,113.701848
11083.0,114.119232
11095.0,114.5382
11107.0,114.958752
11119.0,115.380888
11131.0,115.804608
11143.0,116.229912
11155.0,116.6568
11167.0,117.085272
11179.0,117.515328
11191.0,117.946968
11203.0,118.380192
11215.0,118.815
11227.0,119.251392
11239.0,119.689368
11251.0,120.128928
11263.0,120.570072
11275.0,121.0128
11287.0,121.457112
11299.0,121.903008
11311.0,122.350488
11323.0,122.799552
11335.0,123.2502
11347.0,123.702432
11359.0,124.156248
11371.0,124.611648
11383.0,125.068632
11395.0,125.5272
11407.0,125.987352
11419.0,126.449088
11431.0,126.912408
11443.0,127.377312
11455.0,127.8438
11467.0,128.311872
11479.0,128.781528
11491.0,129.252768
11503.0,129.725592
11515.0,130.2
11527.0,130.675992
11539.0,131.153568
11551.0,131.632728
11563.0,132.113472
11575.0,132.5958
11587.0,133.079712
11599.0,133.565208
11611.0,134.052288
11623.0,134.540952
11635.0,135.0312
11647.0,135.523032
11659.0,136.016448
11671.0,136.511448
11683.0,137.008032
11695.0,137.5062
11707.0,138.005952
11719.0,138.507288
11731.0,139.010208
11743.0,139.514712
11755.0,140.0208
11767.0,140.528472
11779.0,141.037728
11791.0,141.548568
11803.0,142.060992
11815.0,142.575
11827.0,143.090592
11839.0,143.607768
11851.0,144.126528
11863.0,144.646872
11875.0,145.1688
11887.0,145.692312
11899.0,146.217408
11911.0,146.744088
11923.0,147.272352
11935.0,147.8022
11947.0,148.333632
11959.0,148.866648
11971.0,149.401248
11983.0,149.937432
11995.0,150.4752
12007.0,151.014552
12019.0,151.555488
12031.0,152.098008
12043.0,152.642112
12055.0,153.1878
12067.0,153.735072
12079.0,154.283928
12091.0,154.834368
12103.0,155.386392
12115.0,155.94
12127.0,156.495192
12139.0,157.051968
12151.0,157.610328
12163.0,158.170272
12175.0,158.7318
12187.0,159.294912
12199.0,159.859608
12211.0,160.425888
12223.0,160.993752
12235.0,161.5632
12247.0,162.134232
12259.0,162.706848
12271.0,163.281048
12283.0,163.856832
12295.0,164.4342
12307.0,165.013152
12319.0,165.593688
12331.0,166.175808
12343.0,166.759512
12355.0,167.3448
12367.0,167.931672
12379.0,168.520128
12391.0,169.110168
12403.0,169.701792
12415.0,170.295
12427.0,170.889792
12439.0,171.486168
12451.0,172.084128
12463.0,172.683672
12475.0,173.2848
12487.0,173.887512
12499.0,174.491808
12511.0,175.097688
12523.0,175.705152
12535.0,176.3142
12547.0,176.924832
12559.0,177.537048
12571.0,178.150848
12583.0,178.766232
12595.0,179.3832
12607.0,180.001752
12619.0,180.621888
12631.0,181.243608
12643.0,181.866912
12655.0,182.4918
12667.0,183.118272
12679.0,183.746328
12691.0,184.375968
12703.0,185.007192
12715.0,185.64
12727.0,186.274392
12739.0,186.910368
12751.0,187.547928
12763.0,188.187072
12775.0,188.8278
12787.0,189.470112
12799.0,190.114008
12811.0,190.759488
12823.0,191.406552
12835.0,192.0552
12847.0,192.705432
12859.0,193.357248
12871.0,194.010648
12883.0,194.665632
12895.0,195.3222
12907.0,195.980352
12919.0,196.64
12931.0,197.3
12943.0,197.96
12955.0,198.62
12967.0,199.28
12979.0,199.94
13015.0,201.92
13027.0,202.58
13039.0,203.24
13051.0,203.9
13063.0,204.56
13075.0,205.22
13087.0,205.88
13099.0,206.54
13111.0,207.2
13135.0,208.52
13147.0,209.18
13183.0,211.16
13195.0,211.82
13231.0,213.8
13243.0,214.46
13279.0,216.44
13291.0,217.1
13327.0,219.08
13339.0,219.74
13375.0,221.72
13387.0,222.38
13411.0,223.7
13423.0,224.36
13435.0,225.02
13447.0,225.68
13459.0,226.34
13471.0,227.0
13507.0,228.98
13519.0,229.64
13555.0,231.62
13567.0,232.28
13603.0,234.26
13615.0,234.92
13651.0,236.9
13663.0,237.56
13687.0,238.88
13699.0,239.54
13711.0,240.2
13747.0,242.18
13759.0,242.84
13795.0,244.82
13807.0,245.48
13819.0,246.14
13831.0,246.8
13855.0,248.12
13891.0,250.1
13903.0,250.76
13927.0,252.08
13939.0,252.74
13975.0,254.72
13987.0,255.38
13999.0,256.04
14047.0,258.68
14071.0,260.0
14083.0,260.66
14119.0,262.64
14131.0,263.3
14143.0,263.96
14155.0,264.62
14167.0,265.28
14179.0,265.94
14191.0,266.6
14203.0,267.26
14215.0,267.92
14227.0,268.58
14263.0,270.56
14275.0,271.22
14323.0,273.86
14335.0,274.52
14359.0,275.84
14383.0,277.16
14407.0,278.48
14419.0,279.14
14443.0,280.46
14455.0,281.12
14479.0,282.44
14503.0,283.76
14515.0,284.42
14539.0,285.74
14551.0,286.4
14587.0,288.38
14599.0,289.04
14635.0,291.02
14647.0,291.68
14659.0,292.34
14671.0,293.0
14683.0,293.66
14695.0,294.32
14731.0,296.3
14743.0,296.96
14779.0,298.94
14791.0,299.6
14827.0,301.58
14851.0,302.9
14875.0,304.22
14887.0,304.88
14911.0,306.2
14923.0,306.86
14959.0,308.84
14983.0,310.16
15007.0,311.48
15019.0,312.14
15055.0,314.12
15067.0,314.78
15103.0,316.76
15127.0,318.08
15139.0,318.74
15151.0,319.4
15163.0,320.06
15175.0,320.72
15187.0,321.38
15199.0,322.04
15211.0,322.7
15247.0,324.68
15259.0,325.34
15271.0,326.0
15283.0,326.66
15295.0,327.32
15319.0,328.64
15331.0,329.3
15367.0,331.28
15379.0,331.94
15415.0,333.92
15427.0,334.58
15451.0,335.9
15463.0,336.56
15499.0,338.54
15511.0,339.2
15547.0,341.18
15559.0,341.84
15571.0,342.5
15583.0,343.16
15619.0,345.14
15631.0,345.8
15643.0,346.46
15655.0,347.12
15667.0,347.78
15679.0,348.44
15691.0,349.1
15703.0,349.76
15715.0,350.42
15727.0,351.08
15763.0,353.06
15775.0,353.72
15823.0,356.36
15835.0,357.02
15847.0,357.68
15871.0,359.0
15907.0,360.98
15919.0,361.64
15955.0,363.62
15967.0,364.28
15979.0,364.94
16015.0,366.92
16027.0,367.58
16051.0,368.9
16087.0,370.88
16099.0,371.54
16135.0,373.52
16147.0,374.18
16159.0,374.84
16171.0,375.5
16183.0,376.16
16195.0,376.82
16231.0,378.8
16243.0,379.46
16279.0,381.44
16303.0,382.76
16315.0,383.42
16351.0,385.4
16363.0,386.06
16387.0,387.38
16411.0,388.7
16423.0,389.36
16459.0,391.34
16483.0,392.66
16495.0,393.32
16519.0,394.64
16555.0,396.62
16567.0,397.28
16603.0,399.26
16615.0,399.92
16627.0,400.58
16639.0,401.24
16651.0,401.9
16663.0,402.56
16675.0,403.22
16687.0,403.88
16699.0,404.54
16711.0,405.2
16747.0,407.18
16759.0,407.84
16795.0,409.82
16819.0,411.14
16831.0,411.8
16867.0,413.78
16879.0,414.44
16903.0,415.76
16915.0,416.42
16927.0,417.076972502
16939.0,417.7278900081
16951.0,418.3727525182
16963.0,419.0115600324
16975.0,419.6443125506
16987.0,420.2710100729
16999.0,420.8916525992
17011.0,421.5062401296
17023.0,422.114772664
17035.0,422.7172502024
17047.0,423.3136727449
17059.0,423.9040402915
17071.0,424.4883528421
17083.0,425.0666103968
17095.0,425.6388129555
17107.0,426.2049605182
17119.0,426.765053085
17131.0,427.3190906559
17143.0,427.8670732308
17155.0,428.4090008097
17167.0,428.9448733927
17179.0,429.4746909798
17191.0,429.9984535709
17203.0,430.516161166
17215.0,431.0278137652
17227.0,431.5334113684
17239.0,432.0329539757
17251.0,432.526441587
17263.0,433.0138742024
17275.0,433.4952518219
17287.0,433.9705744453
17299.0,434.4398420729
17311.0,434.9030547045
17323.0,435.3602123401
17335.0,435.8113149798
17347.0,436.2563626235
17359.0,436.6953552713
17371.0,437.1282929231
17383.0,437.5551755789
17395.0,437.9760032389
17407.0,438.3907759028
17419.0,438.7994601559
17431.0,439.2016216035
17443.0,439.5971265857
17455.0,439.9859751026
17467.0,440.3681671541
17479.0,440.7437027404
17491.0,441.1125818612
17503.0,441.4748045168
17515.0,441.830370707
17527.0,442.1792804318
17539.0,442.5215336914
17551.0,442.8571304856
17563.0,443.1860708144
17575.0,443.5083546779
17587.0,443.8239820761
17599.0,444.1329530089
17611.0,444.4352674764
17623.0,444.7309254785
17635.0,445.0199270153
17647.0,445.3022720868
17659.0,445.5779606929
17671.0,445.8469928337
17683.0,446.1093685092
17695.0,446.3650877193
17707.0,446.6141504641
17719.0,446.8565567435
17731.0,447.0923065576
17743.0,447.3213999064
17755.0,447.5438367898
17767.0,447.7596172079
17779.0,447.9687411606
17791.0,448.171208648
17803.0,448.3670196701
17815.0,448.5561742268
17827.0,448.7386723182
17839.0,448.9145139442
17851.0,449.0836991049
17863.0,449.2462278003
17875.0,449.4021000303
17887.0,449.551315795
17899.0,449.6938750943
17911.0,449.8297779283
17923.0,449.959024297
17935.0,450.0816142003
17947.0,450.1975476383
17959.0,450.306824611
17971.0,450.4094451183
17983.0,450.5054091603
17995.0,450.5947167369
18007.0,450.6773678482
18019.0,450.7533624941
18031.0,450.8227006748
18043.0,450.88538239
18055.0,450.94140764
18067.0,450.9907764246
18079.0,451.0334887438
18091.0,451.0695445978
18103.0,451.0989439863
18115.0,451.1216869096
18127.0,451.1377733675
18139.0,451.14720336
18150.0,451.15
18650.0,451.15
,
,
