X,Y
22148.0,48.65832
22160.0,48.9347712
22172.0,49.2128928
22184.0,49.4926848
22196.0,49.7741472
22208.0,50.05728
22220.0,50.3420832
22232.0,50.6285568
22244.0,50.9167008
22256.0,51.2065152
22268.0,51.498
22280.0,51.7911552
22292.0,52.0859808
22304.0,52.3824768
22316.0,52.6806432
22328.0,52.98048
22340.0,53.2819872
22352.0,53.5851648
22364.0,53.8900128
22376.0,54.1965312
22388.0,54.50472
22400.0,54.8145792
22412.0,55.1261088
22424.0,55.4393088
22436.0,55.7541792
22448.0,56.07072
22460.0,56.3889312
22472.0,56.7088128
22484.0,57.0303648
22496.0,57.3535872
22508.0,57.67848
22520.0,58.0050432
22532.0,58.3332768
22544.0,58.6631808
22556.0,58.9947552
22568.0,59.328
22580.0,59.6629152
22592.0,59.9995008
22604.0,60.3377568
22616.0,60.6776832
22628.0,61.01928
22640.0,61.3625472
22652.0,61.7074848
22664.0,62.0540928
22676.0,62.40278048
22688.0,62.754878
22700.0,63.11048768
22712.0,63.46960952
22724.0,63.83224352
22736.0,64.19838968
22748.0,64.568048
22760.0,64.94121848
22772.0,65.31790112
22784.0,65.69809592
22796.0,66.08180288
22808.0,66.469022
22820.0,66.85975328
22832.0,67.25399672
22844.0,67.65175232
22856.0,68.05302008
22868.0,68.4578
22880.0,68.86609208
22892.0,69.27789632
22904.0,69.69321272
22916.0,70.11204128
22928.0,70.534382
22940.0,70.96023488
22952.0,71.38959992
22964.0,71.82247712
22976.0,72.25886648
22988.0,72.698768
23000.0,73.14218168
23012.0,73.58910752
23024.0,74.03954552
23036.0,74.49349568
23048.0,74.950958
23060.0,75.41193248
23072.0,75.87641912
23084.0,76.34441792
23096.0,76.81592888
23108.0,77.290952
23120.0,77.76948728
23132.0,78.25153472
23144.0,78.73709432
23156.0,79.22616608
23168.0,79.71875
23180.0,80.21484608
23192.0,80.71445432
23204.0,81.21757472
23216.0,81.72420728
23228.0,82.234352
23240.0,82.74800888
23252.0,83.26517792
23264.0,83.78585912
23276.0,84.31005248
23288.0,84.837758
23300.0,85.36897568
23312.0,85.90370552
23324.0,86.44194752
23336.0,86.98370168
23348.0,87.528968
23360.0,88.07774648
23372.0,88.63003712
23384.0,89.18583992
23396.0,89.74515488
23408.0,90.307982
23420.0,90.87432128
23432.0,91.44417272
23444.0,92.01753632
23456.0,92.59441208
23468.0,93.1748
23480.0,93.75870008
23492.0,94.34611232
23504.0,94.93703672
23516.0,95.53147328
23528.0,96.129422
23540.0,96.73088288
23552.0,97.33585592
23564.0,97.94434112
23576.0,98.55633848
23588.0,99.171848
23600.0,99.79086968
23612.0,100.41340352
23624.0,101.03944952
23636.0,101.66900768
23648.0,102.302078
23660.0,102.93866048
23672.0,103.57875512
23684.0,104.22236192
23696.0,104.86948088
23708.0,105.520112
23720.0,106.17425528
23732.0,106.83191072
23744.0,107.49307832
23756.0,108.15775808
23768.0,108.82595
23780.0,109.49765408
23792.0,110.17287032
23804.0,110.85159872
23816.0,111.53383928
23828.0,112.219592
23840.0,112.90885688
23852.0,113.60163392
23864.0,114.29792312
23876.0,114.99772448
23888.0,115.701038
23900.0,116.40786368
23912.0,117.11820152
23924.0,117.83205152
23936.0,118.54941368
23948.0,119.270288
23960.0,119.99467448
23972.0,120.72257312
23984.0,121.45398392
23996.0,122.18890688
24008.0,122.927342
24020.0,123.66928928
24032.0,124.41474872
24044.0,125.16372032
24056.0,125.91620408
24068.0,126.6722
24080.0,127.43170808
24092.0,128.19472832
24104.0,128.96126072
24116.0,129.73130528
24128.0,130.504862
24140.0,131.28193088
24152.0,132.06251192
24164.0,132.84660512
24176.0,133.63421048
24188.0,134.425328
24200.0,135.21995768
24212.0,136.01809952
24224.0,136.81975352
24236.0,137.62491968
24248.0,138.433598
24260.0,139.24578848
24272.0,140.06149112
24284.0,140.88070592
24296.0,141.70343288
24308.0,142.529672
24320.0,143.35942328
24332.0,144.19268672
24344.0,145.02946232
24356.0,145.86975008
24368.0,146.71355
24380.0,147.56086208
24392.0,148.41168632
24404.0,149.26602272
24416.0,150.12387128
24428.0,150.985232
24440.0,151.85010488
24452.0,152.71848992
24464.0,153.59038712
24476.0,154.46579648
24488.0,155.344718
24500.0,156.22715168
24512.0,157.11309752
24524.0,158.00255552
24536.0,158.89552568
24548.0,159.792008
24560.0,160.69200248
24572.0,161.59550912
24584.0,162.50252792
24596.0,163.41305888
24608.0,164.327102
24620.0,165.24465728
24632.0,166.16572472
24644.0,167.09030432
24656.0,168.01839608
24668.0,168.95
24680.0,169.88336
24692.0,170.81672
24704.0,171.75008
24716.0,172.68344
24728.0,173.6168
24740.0,174.55016
24752.0,175.48352
24764.0,176.41688
24776.0,177.3457812571
24788.0,178.2557328571
24800.0,179.1456201143
24812.0,180.0154430286
24824.0,180.8652016
24836.0,181.6948958286
24848.0,182.5045257143
24860.0,183.2940912571
24872.0,184.0635924571
24884.0,184.8130293143
24896.0,185.5424018286
24908.0,186.25171
24920.0,186.9409538286
24932.0,187.6101333143
24944.0,188.2592484571
24956.0,188.8882992571
24968.0,189.4972857143
24980.0,190.0862078286
24992.0,190.6550656
25004.0,191.2038590286
25016.0,191.7325881143
25028.0,192.2412528571
25040.0,192.7298532571
25052.0,193.1983893143
25064.0,193.6468610286
25076.0,194.0752684
25088.0,194.4836114286
25100.0,194.8718901143
25112.0,195.2401044571
25124.0,195.5882544571
25136.0,195.9163401143
25148.0,196.2243614286
25160.0,196.5123184
25172.0,196.7807378286
25184.0,197.0364681143
25196.0,197.2816164571
25208.0,197.5161828571
25220.0,197.7401673143
25232.0,197.9535698286
25244.0,198.1563904
25256.0,198.3486290286
25268.0,198.5302857143
25280.0,198.7013604571
25292.0,198.8618532571
25304.0,199.0117641143
25316.0,199.1510930286
25328.0,199.27984
25340.0,199.3980050286
25352.0,199.5055881143
25364.0,199.6025892571
25376.0,199.6890084571
25388.0,199.7648457143
25400.0,199.8301010286
25412.0,199.8847744
25424.0,199.9288658286
25436.0,199.9623753143
25448.0,199.9853028571
25468.0,200.0
25518.0,200.0
,
,
